,doc_id,word,JSD,dt,H,I,J,K,L,M,JSD_NEW
10,1990,Digestive_diseases,1.680441826857487e-05,1990.0,0.042611563,0.0446275642333333,0.04361956361666665,-0.0014373036194548436,0.0014709124559919933,1.680441826857487e-05,-1.680441826857487e-05
11,1990,Drowning,0.00024505408639591557,1990.0,0.010580784,0.0071236388333333,0.00885221141666665,0.0027228242258744806,-0.0022327160530826494,0.00024505408639591557,0.00024505408639591557
12,1990,Drug_use_disorders,3.03105283860999e-05,1990.0,0.001289865,0.0017981281999999,0.00154399659999995,-0.00033465482628505544,0.00039527588305725525,3.03105283860999e-05,-3.03105283860999e-05
13,1990,Environmental_heat_and_cold_exposure,2.0299059285881282e-07,1990.0,0.001265484,0.0012280231333333,0.00124675356666665,2.722427731209835e-05,-2.6818296126380724e-05,2.0299059285881282e-07,2.0299059285881282e-07
14,1990,Exposure_to_forces_of_nature,2.8506328212081565e-06,1990.0,0.0011539,0.001022777,0.0010883385,9.737861531068267e-05,-9.167734966826636e-05,2.8506328212081565e-06,2.8506328212081565e-06
15,1990,Fire__heat__and_hot_substances,8.8771406097968e-06,1990.0,0.00282921,0.0024682614333333,0.00264873571666665,0.0002690447514987604,-0.0002512904702791668,8.8771406097968e-06,8.8771406097968e-06
16,1990,HIV_AIDS,0.0033616387893448734,1990.0,0.007722207,0.0246658895666666,0.0161940482833333,-0.008250240329755337,0.014973517908445083,0.0033616387893448734,-0.0033616387893448734
17,1990,Interpersonal_violence,4.803287155015303e-07,1990.0,0.008559506,0.0087111634666666,0.0086353347333333,-0.00010891600285026827,0.00010987666028127133,4.803287155015303e-07,-4.803287155015303e-07
18,1990,Lower_respiratory_infections,0.0009448597429906128,1990.0,0.076249475,0.0575575027666666,0.0669034888833333,0.014384155237397878,-0.012494435751416653,0.0009448597429906128,0.0009448597429906128
19,1990,Malaria,3.66901980106538e-05,1990.0,0.019308953,0.0173775603333333,0.018343256666666648,0.0014292514086955662,-0.0013558710126742586,3.66901980106538e-05,3.66901980106538e-05
20,1990,Maternal_disorders,7.850841565474817e-05,1990.0,0.006949203,0.0053175714333333,0.0061333872166666505,0.0012519926689502354,-0.001094975837640739,7.850841565474817e-05,7.850841565474817e-05
21,1990,Meningitis,0.00015071757204532037,1990.0,0.009932623,0.0072578576333333,0.00859524031666665,0.002072310449622055,-0.001770875305531414,0.00015071757204532037,0.00015071757204532037
22,1990,Neonatal_disorders,0.0007761928430824305,1990.0,0.06904144,0.0528678873,0.06095466365,0.012408538345440636,-0.010856152659275775,0.0007761928430824305,0.0007761928430824305
23,1990,Neoplasms,0.000688766904117533,1990.0,0.13218732,0.1556181686999999,0.14390274434999994,-0.016194309825489497,0.017571843633724563,0.000688766904117533,-0.000688766904117533
24,1990,Nutritional_deficiencies,0.0008186306209127777,1990.0,0.017390483,0.0096164945999999,0.013503488799999951,0.00634693168112997,-0.004709670439304415,0.0008186306209127777,0.0008186306209127777
25,1990,Parkinson_s_disease,9.301355615404309e-05,1990.0,0.003381457,0.0048331239,0.00410729045,-0.0009486405885341752,0.0011346677008422614,9.301355615404309e-05,-9.301355615404309e-05
26,1990,Poisonings,5.488092344796942e-06,1990.0,0.002021002,0.0017805711666666,0.0019007865833332999,0.00017880651770697613,-0.00016783033301738225,5.488092344796942e-06,5.488092344796942e-06
27,1990,Protein_energy_malnutrition,0.0006958659148263132,1990.0,0.015073469,0.0083915299,0.01173249945,0.005449075375125179,-0.004057343545472552,0.0006958659148263132,0.0006958659148263132
28,1990,Road_injuries_,4.662879524267656e-06,1990.0,0.025570036,0.0247633793333333,0.02516670766666665,0.0005865177555064312,-0.0005771919964578959,4.662879524267656e-06,4.662879524267656e-06
29,1990,Self_harm,6.285505429425822e-06,1990.0,0.016976774,0.0162162425333333,0.01659650826666665,0.0005548449844432718,-0.0005422739735844201,6.285505429425822e-06,6.285505429425822e-06
30,1990,Tuberculosis,0.0004294044921807085,1990.0,0.040826921,0.0315565127333333,0.036191716866666654,0.007098218352053843,-0.006239409367692426,0.0004294044921807085,0.0004294044921807085
31,1991,Acute_hepatitis,7.315359261267395e-05,1991.0,0.003751181,0.0026176526333333,0.00318441681666665,0.0008864629280490398,-0.0007401557428236919,7.315359261267395e-05,7.315359261267395e-05
32,1991,Alcohol_use_disorders,1.4960088838464206e-05,1991.0,0.002779817,0.0032809171,0.0030303670499999998,-0.0003460945500533654,0.0003760147277302938,1.4960088838464206e-05,-1.4960088838464206e-05
33,1991,Alzheimer_s_disease_and_other_dementias,0.0004990762892184185,1991.0,0.013235805,0.0199930084666666,0.016614406733333302,-0.0043411962782710775,0.0053393488567079145,0.0004990762892184185,-0.0004990762892184185
34,1991,Cardiovascular_diseases,0.00043774820273076095,1991.0,0.277357176,0.3039135356333333,0.29063535581666666,-0.018711947685568227,0.01958744409102975,0.00043774820273076095,-0.00043774820273076095
35,1991,Chronic_kidney_disease,0.0003335879508737027,1991.0,0.0139263,0.0194712654666666,0.0166987827333333,-0.0036477287544321893,0.004314904656179595,0.0003335879508737027,-0.0003335879508737027
36,1991,Chronic_respiratory_diseases,9.669212389388972e-08,1991.0,0.071455001,0.0712593995333333,0.07135720026666664,0.00014119328092446876,-0.00014099989667668098,9.669212389388972e-08,9.669212389388972e-08
37,1991,Cirrhosis_and_other_chronic_liver_diseases,3.422147884229868e-05,1991.0,0.023306317,0.0254569589333333,0.02438163796666665,-0.0015166355183604742,0.0015850784760450716,3.422147884229868e-05,-3.422147884229868e-05
38,1991,Conflict_and_terrorism,9.382048769829672e-06,1991.0,0.001929585,0.0022595191,0.0020945520499999998,-0.00022836858169354533,0.0002471326792332047,9.382048769829672e-06,-9.382048769829672e-06
39,1991,Diabetes_mellitus,0.000329701796247114,1991.0,0.015425197,0.0211992707333333,0.01831223386666665,-0.0038180274585432237,0.004477431051037452,0.000329701796247114,-0.000329701796247114
40,1991,Diarrheal_diseases,0.0013178003501882994,1991.0,0.065889761,0.0457486245666666,0.055819192783333305,0.01576696071262402,-0.01313136001224742,0.0013178003501882994,0.0013178003501882994
41,1991,Digestive_diseases,1.6781051442491977e-05,1991.0,0.042612949,0.0446275642333333,0.043620256616666644,-0.0014363274695649156,0.0014698895724498996,1.6781051442491977e-05,-1.6781051442491977e-05
42,1991,Drowning,0.0002115600055317484,1991.0,0.010312705,0.0071236388333333,0.008718171916666649,0.002499028714291373,-0.002075908703227876,0.0002115600055317484,0.0002115600055317484
43,1991,Drug_use_disorders,1.7476196275011835e-05,1991.0,0.001404684,0.0017981281999999,0.00160140609999995,-0.0002656167415676252,0.0003005691341176489,1.7476196275011835e-05,-1.7476196275011835e-05
44,1991,Environmental_heat_and_cold_exposure,4.812213402121238e-07,1991.0,0.001285936,0.0012280231333333,0.0012569795666666499,4.225282862907438e-05,-4.1290385948650134e-05,4.812213402121238e-07,4.812213402121238e-07
45,1991,Exposure_to_forces_of_nature,0.0005341803183885835,1991.0,0.003553177,0.001022777,0.002287977,0.002256398891939026,-0.0011880382551618589,0.0005341803183885835,0.0005341803183885835
46,1991,Fire__heat__and_hot_substances,8.12304976823229e-06,1991.0,0.002813022,0.0024682614333333,0.00264064171666665,0.0002566383723404114,-0.0002403922728039468,8.12304976823229e-06,8.12304976823229e-06
47,1991,HIV_AIDS,0.0024000926432102875,1991.0,0.009775934,0.0246658895666666,0.0172209117833333,-0.007985521347966549,0.012785706634387124,0.0024000926432102875,-0.0024000926432102875
48,1991,Interpersonal_violence,1.6007115914998883e-10,1991.0,0.008708383,0.0087111634666666,0.008709773233333301,-2.0055226559555042e-06,2.005842798273804e-06,1.6007115914998883e-10,-1.6007115914998883e-10
49,1991,Lower_respiratory_infections,0.000787118359797165,1991.0,0.074511148,0.0575575027666666,0.0660343253833333,0.012982833030743797,-0.011408596311149467,0.000787118359797165,0.000787118359797165
50,1991,Malaria,4.391674986750757e-05,1991.0,0.019495898,0.0173775603333333,0.01843672916666665,0.0015711330137283127,-0.0014832995139932976,4.391674986750757e-05,4.391674986750757e-05
51,1991,Maternal_disorders,6.30731059374374e-05,1991.0,0.006769697,0.0053175714333333,0.00604363421666665,0.0011080295935538287,-0.0009818833816789539,6.30731059374374e-05,6.30731059374374e-05
52,1991,Meningitis,0.00013003831978232786,1991.0,0.009728181,0.0072578576333333,0.00849301931666665,0.0019056780874263804,-0.0016456014478617247,0.00013003831978232786,0.00013003831978232786
53,1991,Neonatal_disorders,0.0006451043189382877,1991.0,0.067523951,0.0528678873,0.06019591915,0.011190989939944107,-0.009900781302067532,0.0006451043189382877,0.0006451043189382877
54,1991,Neoplasms,0.0006292891106535869,1991.0,0.133182049,0.1556181686999999,0.14440010884999993,-0.01553864112606601,0.016797219347373184,0.0006292891106535869,-0.0006292891106535869
55,1991,Nutritional_deficiencies,0.0006704485799067638,1991.0,0.016549012,0.0096164945999999,0.01308275329999995,0.005611420732854376,-0.004270523573040848,0.0006704485799067638,0.0006704485799067638
56,1991,Parkinson_s_disease,8.711452083024591e-05,1991.0,0.003424329,0.0048331239,0.00412872645,-0.0009241425591456939,0.0010983716008061857,8.711452083024591e-05,-8.711452083024591e-05
57,1991,Poisonings,4.317113408362785e-06,1991.0,0.001993044,0.0017805711666666,0.0018868075833333,0.0001575028057955192,-0.00014886857897879362,4.317113408362785e-06,4.317113408362785e-06
58,1991,Protein_energy_malnutrition,0.000564966159973757,1991.0,0.014321763,0.0083915299,0.01135664645,0.004793096216082615,-0.0036631638961351007,0.000564966159973757,0.000564966159973757
59,1991,Road_injuries_,2.4977497104061556e-06,1991.0,0.025352494,0.0247633793333333,0.02505793666666665,0.0004274443665288393,-0.000422448867108027,2.4977497104061556e-06,2.4977497104061556e-06
60,1991,Self_harm,8.097212006829505e-06,1991.0,0.01708079,0.0162162425333333,0.01664851626666665,0.0006316662965315496,-0.0006154718725178905,8.097212006829505e-06,8.097212006829505e-06
61,1991,Tuberculosis,0.0004051796489749613,1991.0,0.040544711,0.0315565127333333,0.03605061186666665,0.006871922397369766,-0.006061563099419844,0.0004051796489749613,0.0004051796489749613
62,1992,Acute_hepatitis,6.514115552366096e-05,1992.0,0.003681741,0.0026176526333333,0.00314969681666665,0.0008290366788664017,-0.0006987543678190798,6.514115552366096e-05,6.514115552366096e-05
63,1992,Alcohol_use_disorders,5.898103672670617e-06,1992.0,0.002961484,0.0032809171,0.0031212005499999997,-0.00022442353083800684,0.00023621973818334808,5.898103672670617e-06,-5.898103672670617e-06
64,1992,Alzheimer_s_disease_and_other_dementias,0.0004372291970636713,1992.0,0.013628112,0.0199930084666666,0.0168105602333333,-0.004126348314788693,0.005000806708916035,0.0004372291970636713,-0.0004372291970636713
65,1992,Cardiovascular_diseases,0.00036053992191433307,1992.0,0.279762087,0.3039135356333333,0.29183781131666664,-0.017056073697452868,0.017777153541281534,0.00036053992191433307,-0.00036053992191433307
66,1992,Chronic_kidney_disease,0.00030207678061771703,1992.0,0.014173917,0.0194712654666666,0.0168225912333333,-0.003503245725937927,0.004107399287173361,0.00030207678061771703,-0.00030207678061771703
67,1992,Chronic_respiratory_diseases,2.00385516364274e-06,1992.0,0.072152019,0.0712593995333333,0.07170570926666664,0.0006458885366663428,-0.0006418808263390573,2.00385516364274e-06,2.00385516364274e-06
68,1992,Cirrhosis_and_other_chronic_liver_diseases,2.945065888558659e-05,1992.0,0.023458691,0.0254569589333333,0.024457824966666653,-0.0014115938381380352,0.0014704951559092083,2.945065888558659e-05,-2.945065888558659e-05
69,1992,Conflict_and_terrorism,7.427999377119284e-05,1992.0,0.001395956,0.0022595191,0.0018277375499999998,-0.000542755308497267,0.0006913152960396527,7.427999377119284e-05,-7.427999377119284e-05
70,1992,Diabetes_mellitus,0.00028571142654137006,1992.0,0.015795473,0.0211992707333333,0.01849737186666665,-0.0035983535220819587,0.004169776375164699,0.00028571142654137006,-0.00028571142654137006
71,1992,Diarrheal_diseases,0.0011666138962234708,1992.0,0.064594359,0.0457486245666666,0.055171491783333304,0.01469426005352943,-0.012361032261082488,0.0011666138962234708,0.0011666138962234708
72,1992,Digestive_diseases,1.3470289262065165e-05,1992.0,0.042820429,0.0446275642333333,0.04372399661666665,-0.0012900094361310021,0.0013169500146551325,1.3470289262065165e-05,-1.3470289262065165e-05
73,1992,Drowning,0.00018134716394913595,1992.0,0.010055437,0.0071236388333333,0.00858953791666665,0.0022858356642748386,-0.0019231413363765667,0.00018134716394913595,0.00018134716394913595
74,1992,Drug_use_disorders,9.523193198610454e-06,1992.0,0.001503088,0.0017981281999999,0.0016506080999999502,-0.00020301931434224633,0.00022206570073946723,9.523193198610454e-06,-9.523193198610454e-06
75,1992,Environmental_heat_and_cold_exposure,2.012512024298537e-06,1992.0,0.00134789,0.0012280231333333,0.00128795656666665,8.844695348802481e-05,-8.442192943942774e-05,2.012512024298537e-06,2.012512024298537e-06
76,1992,Exposure_to_forces_of_nature,0.00016815514686374517,1992.0,0.000270586,0.001022777,0.0006466815,-0.00034011798169942116,0.0006764282754269115,0.00016815514686374517,-0.00016815514686374517
77,1992,Fire__heat__and_hot_substances,8.051898183531736e-06,1992.0,0.002811459,0.0024682614333333,0.00263986021666665,0.0002554420476665218,-0.00023933825129945834,8.051898183531736e-06,8.051898183531736e-06
78,1992,HIV_AIDS,0.0015663752834764993,1992.0,0.012147561,0.0246658895666666,0.0184067252833333,-0.0072832682565084055,0.010416018823461404,0.0015663752834764993,-0.0015663752834764993
79,1992,Interpersonal_violence,4.0381803223165855e-06,1992.0,0.009158434,0.0087111634666666,0.008934798733333301,0.0003266419762243849,-0.0003185656155797517,4.0381803223165855e-06,4.0381803223165855e-06
80,1992,Lower_respiratory_infections,0.0006846093235312132,1992.0,0.0732986,0.0575575027666666,0.0654280513833333,0.01201190622642854,-0.010642687579366114,0.0006846093235312132,0.0006846093235312132
81,1992,Malaria,3.5007203474390425e-05,1992.0,0.019262973,0.0173775603333333,0.018320266666666647,0.0013944442879150498,-0.001324429880966269,3.5007203474390425e-05,3.5007203474390425e-05
82,1992,Maternal_disorders,6.0023565340862155e-05,1992.0,0.006732026,0.0053175714333333,0.00602479871666665,0.0010779838775101039,-0.0009579367468283796,6.0023565340862155e-05,6.0023565340862155e-05
83,1992,Meningitis,0.00011697068716053419,1992.0,0.009591731,0.0072578576333333,0.00842479431666665,0.0017950899076772501,-0.0015611485333561818,0.00011697068716053419,0.00011697068716053419
84,1992,Neonatal_disorders,0.0005519764391391799,1992.0,0.066361532,0.0528678873,0.05961470965,0.010264724750772274,-0.009160771872493914,0.0005519764391391799,0.0005519764391391799
85,1992,Neoplasms,0.0005350789524948898,1992.0,0.134867641,0.1556181686999999,0.14524290484999997,-0.01442051314385816,0.015490671048847939,0.0005350789524948898,-0.0005350789524948898
86,1992,Nutritional_deficiencies,0.0005417580209170012,1992.0,0.015759733,0.0096164945999999,0.01268811379999995,0.004929100412454632,-0.0038455843706206292,0.0005417580209170012,0.0005417580209170012
87,1992,Parkinson_s_disease,7.930794963201932e-05,1992.0,0.003483784,0.0048331239,0.00415845395,-0.0008897308370396627,0.0010483467363037013,7.930794963201932e-05,-7.930794963201932e-05
88,1992,Poisonings,4.163768435275989e-06,1992.0,0.00198913,0.0017805711666666,0.0018848505833333,0.00015453034747801327,-0.0001462028106074613,4.163768435275989e-06,4.163768435275989e-06
89,1992,Protein_energy_malnutrition,0.0004539105322299919,1992.0,0.013630834,0.0083915299,0.01101118195,0.004196995106799058,-0.003289174042339074,0.0004539105322299919,0.0004539105322299919
90,1992,Road_injuries_,2.206365768020864e-06,1992.0,0.02531687,0.0247633793333333,0.02504012466666665,0.00040145735731824615,-0.0003970446257822044,2.206365768020864e-06,2.206365768020864e-06
91,1992,Self_harm,1.3238371717197439e-05,1992.0,0.01732571,0.0162162425333333,0.01677097626666665,0.0008134039945953185,-0.0007869272511609236,1.3238371717197439e-05,1.3238371717197439e-05
92,1992,Tuberculosis,0.0004150627219881814,1992.0,0.040660715,0.0315565127333333,0.03610861386666665,0.006964877361916644,-0.006134751917940281,0.0004150627219881814,0.0004150627219881814
93,1993,Acute_hepatitis,5.4423513517212806e-05,1993.0,0.003582969,0.0026176526333333,0.0031003108166666503,0.0007479186357116229,-0.0006390716086771972,5.4423513517212806e-05,5.4423513517212806e-05
94,1993,Alcohol_use_disorders,5.16911407264451e-07,1993.0,0.003184657,0.0032809171,0.00323278705,-6.891750769377782e-05,6.995133050830673e-05,5.16911407264451e-07,-5.16911407264451e-07
95,1993,Alzheimer_s_disease_and_other_dementias,0.0003925245030071533,1993.0,0.013932966,0.0199930084666666,0.0169629872333333,-0.003955399745650045,0.004740448751664352,0.0003925245030071533,-0.0003925245030071533
96,1993,Cardiovascular_diseases,0.00026047580792125987,1993.0,0.283322031,0.3039135356333333,0.29361778331666666,-0.01459010996087841,0.01511106157672093,0.00026047580792125987,-0.00026047580792125987
97,1993,Chronic_kidney_disease,0.0002838202585533733,1993.0,0.014324329,0.0194712654666666,0.0168977972333333,-0.0034144563803391852,0.003982096897445932,0.0002838202585533733,-0.0002838202585533733
98,1993,Chronic_respiratory_diseases,2.684334804465649e-06,1993.0,0.072293028,0.0712593995333333,0.07177621376666665,0.0007482832235294421,-0.0007429145539205108,2.684334804465649e-06,2.684334804465649e-06
99,1993,Cirrhosis_and_other_chronic_liver_diseases,2.4535583696313188e-05,1993.0,0.023629814,0.0254569589333333,0.02454338646666665,-0.0012931663998435423,0.0013422375672361687,2.4535583696313188e-05,-2.4535583696313188e-05
100,1993,Conflict_and_terrorism,7.57704421980127e-05,1993.0,0.001388337,0.0022595191,0.0018239280499999999,-0.0005465758017697396,0.000698116686165765,7.57704421980127e-05,-7.57704421980127e-05
101,1993,Diabetes_mellitus,0.00025085136535566875,1993.0,0.016112991,0.0211992707333333,0.018656130866666648,-0.0034066970532954525,0.00390839978400679,0.00025085136535566875,-0.00025085136535566875
102,1993,Diarrheal_diseases,0.0008809537379651025,1993.0,0.061935838,0.0457486245666666,0.0538422312833333,0.012513283899448934,-0.010751376423518729,0.0008809537379651025,0.0008809537379651025
103,1993,Digestive_diseases,1.1954849137124006e-05,1993.0,0.042924099,0.0446275642333333,0.04377583161666665,-0.0012167580352612345,0.0012406677335354826,1.1954849137124006e-05,-1.1954849137124006e-05
104,1993,Drowning,0.00015947587083723236,1993.0,0.00985785,0.0071236388333333,0.00849074441666665,0.0021232032778990538,-0.001804251536224589,0.00015947587083723236,0.00015947587083723236
105,1993,Drug_use_disorders,4.862807947408706e-06,1993.0,0.001584638,0.0017981281999999,0.00169138309999995,-0.00014903546494333792,0.00015876108083815534,4.862807947408706e-06,-4.862807947408706e-06
106,1993,Environmental_heat_and_cold_exposure,8.37954762088143e-06,1993.0,0.001478609,0.0012280231333333,0.00135331606666665,0.0001888801457356745,-0.00017212105049391164,8.37954762088143e-06,8.37954762088143e-06
107,1993,Exposure_to_forces_of_nature,7.464687810259234e-05,1993.0,0.000472915,0.001022777,0.000747846,-0.00031267262890690843,0.0004619663851120931,7.464687810259234e-05,-7.464687810259234e-05
108,1993,Fire__heat__and_hot_substances,8.515622625451368e-06,1993.0,0.002821533,0.0024682614333333,0.00264489721666665,0.000263157510343115,-0.0002461262650922123,8.515622625451368e-06,8.515622625451368e-06
109,1993,HIV_AIDS,0.0009188616901902309,1993.0,0.014705157,0.0246658895666666,0.019685523283333298,-0.006188119404037718,0.00802584278441818,0.0009188616901902309,-0.0009188616901902309
110,1993,Interpersonal_violence,1.4874958007006684e-05,1993.0,0.009579532,0.0087111634666666,0.0091453477333333,0.0006410349745230393,-0.0006112850585090259,1.4874958007006684e-05,1.4874958007006684e-05
111,1993,Lower_respiratory_infections,0.0005381096893440941,1993.0,0.071415759,0.0575575027666666,0.0644866308833333,0.010515425245974905,-0.009439205867286717,0.0005381096893440941,0.0005381096893440941
112,1993,Malaria,2.8736177520031787e-05,1993.0,0.019081607,0.0173775603333333,0.01822958366666665,0.0012574981894837376,-0.001200025834443674,2.8736177520031787e-05,2.8736177520031787e-05
113,1993,Maternal_disorders,4.2525139381196435e-05,1993.0,0.006496832,0.0053175714333333,0.0059072017166666504,0.0008917650485914872,-0.0008067147698290943,4.2525139381196435e-05,4.2525139381196435e-05
114,1993,Meningitis,9.220637031452585e-05,1993.0,0.009313475,0.0072578576333333,0.00828566631666665,0.0015712003606140024,-0.0013867876199849508,9.220637031452585e-05,9.220637031452585e-05
115,1993,Neonatal_disorders,0.0004317004645919588,1993.0,0.064721453,0.0528678873,0.05879467015,0.008967715134620064,-0.008104314205436147,0.0004317004645919588,0.0004317004645919588
116,1993,Neoplasms,0.00045244940749571225,1993.0,0.13648272,0.1556181686999999,0.14605044434999995,-0.01334097345634023,0.014245872271331655,0.00045244940749571225,-0.00045244940749571225
117,1993,Nutritional_deficiencies,0.0004168864446610417,1993.0,0.014921066,0.0096164945999999,0.01226878029999995,0.0042130939695071935,-0.00337932108018511,0.0004168864446610417,0.0004168864446610417
118,1993,Parkinson_s_disease,7.153966065247036e-05,1993.0,0.003546453,0.0048331239,0.00418978845,-0.0008529239798023046,0.0009960033011072453,7.153966065247036e-05,-7.153966065247036e-05
119,1993,Poisonings,4.298679402051916e-06,1993.0,0.001992577,0.0017805711666666,0.0018865740833333001,0.00015714801619313661,-0.00014855065738903278,4.298679402051916e-06,4.298679402051916e-06
120,1993,Protein_energy_malnutrition,0.00035008672373096567,1993.0,0.012922647,0.0083915299,0.010657088450000001,0.0035936365540242526,-0.0028934631065623212,0.00035008672373096567,0.00035008672373096567
121,1993,Road_injuries_,1.2098187204561577e-06,1993.0,0.025172647,0.0247633793333333,0.02496801316666665,0.000296430730078878,-0.00029401109263796566,1.2098187204561577e-06,1.2098187204561577e-06
122,1993,Self_harm,1.8328723491087533e-05,1993.0,0.01752554,0.0162162425333333,0.01687089126666665,0.0009625500844218553,-0.0009258926374396802,1.8328723491087533e-05,1.8328723491087533e-05
123,1993,Tuberculosis,0.0003040286490458167,1993.0,0.039275932,0.0315565127333333,0.03541622236666665,0.005861350532054349,-0.0052532932339627155,0.0003040286490458167,0.0003040286490458167
124,1994,Acute_hepatitis,4.149857060598613e-05,1994.0,0.003452013,0.0026176526333333,0.00303483281666665,0.0006414560048314877,-0.0005584588636195155,4.149857060598613e-05,4.149857060598613e-05
125,1994,Alcohol_use_disorders,1.397540804802179e-07,1994.0,0.003331535,0.0032809171,0.00330622605,3.665249412993677e-05,-3.6372985968976335e-05,1.397540804802179e-07,1.397540804802179e-07
126,1994,Alzheimer_s_disease_and_other_dementias,0.00036627781724004205,1994.0,0.014121678,0.0199930084666666,0.0170573432333333,-0.003847895029524099,0.004580450664004183,0.00036627781724004205,-0.00036627781724004205
127,1994,Cardiovascular_diseases,0.00029400999668752377,1994.0,0.282060459,0.3039135356333333,0.29298699731666666,-0.015465997072152057,0.016054017065527105,0.00029400999668752377,-0.00029400999668752377
128,1994,Chronic_kidney_disease,0.0002740354905593511,1994.0,0.014407262,0.0194712654666666,0.0169392637333333,-0.0033651759588907678,0.00391324694000947,0.0002740354905593511,-0.0002740354905593511
129,1994,Chronic_respiratory_diseases,4.7749040280486066e-08,1994.0,0.071396826,0.0712593995333333,0.07132811276666665,9.917997468089464e-05,-9.908447660033366e-05,4.7749040280486066e-08,4.7749040280486066e-08
130,1994,Cirrhosis_and_other_chronic_liver_diseases,2.5708449405636123e-05,1994.0,0.02358747,0.0254569589333333,0.02452221446666665,-0.0013225160399336375,0.0013739329387449097,2.5708449405636123e-05,-2.5708449405636123e-05
131,1994,Conflict_and_terrorism,0.0027307021733301087,1994.0,0.01225747,0.0022595191,0.007258494549999999,0.009265654082999071,-0.0038042497363388536,0.0027307021733301087,0.0027307021733301087
132,1994,Diabetes_mellitus,0.00023486777351543284,1994.0,0.016267031,0.0211992707333333,0.018733150866666652,-0.003312660779478335,0.0037823963265092007,0.00023486777351543284,-0.00023486777351543284
133,1994,Diarrheal_diseases,0.0006354374497768104,1994.0,0.059336162,0.0457486245666666,0.052542393283333294,0.010409324913931126,-0.009138450014377505,0.0006354374497768104,0.0006354374497768104
134,1994,Digestive_diseases,1.689375626298911e-05,1994.0,0.042606273,0.0446275642333333,0.04361691861666665,-0.001441029172172193,0.0014748166846981713,1.689375626298911e-05,-1.689375626298911e-05
135,1994,Drowning,0.00013273581661351664,1994.0,0.009599933,0.0071236388333333,0.008361785916666649,0.0019124336593390862,-0.001646962026112053,0.00013273581661351664,0.00013273581661351664
136,1994,Drug_use_disorders,1.9563295568403468e-06,1994.0,0.001661166,0.0017981281999999,0.0017296470999999501,-9.681518973082427e-05,0.00010072784884450497,1.9563295568403468e-06,-1.9563295568403468e-06
137,1994,Environmental_heat_and_cold_exposure,1.4751422019640582e-05,1994.0,0.001565633,0.0012280231333333,0.0013968280666666502,0.0002576900678725215,-0.00022818722383324033,1.4751422019640582e-05,1.4751422019640582e-05
138,1994,Exposure_to_forces_of_nature,0.00016517676244988012,1994.0,0.000275363,0.001022777,0.0006490700000000001,-0.00034063486820438293,0.0006709883931041432,0.00016517676244988012,-0.00016517676244988012
139,1994,Fire__heat__and_hot_substances,7.827600125163802e-06,1994.0,0.002806489,0.0024682614333333,0.00263737521666665,0.00025163981767780384,-0.00023598461742747623,7.827600125163802e-06,7.827600125163802e-06
140,1994,HIV_AIDS,0.0004650889436042453,1994.0,0.017326196,0.0246658895666666,0.0209960427833333,-0.0048021717929365845,0.005732349680145075,0.0004650889436042453,-0.0004650889436042453
141,1994,Interpersonal_violence,1.4560078531598158e-05,1994.0,0.009570073,0.0087111634666666,0.0091406182333333,0.0006339042475406607,-0.0006047840904774644,1.4560078531598158e-05,1.4560078531598158e-05
